,Date,repo,pulls_count, issue_comment_count, issues_count, review_comments_count, comments_count, commits_count,events_count, issue_events_count, releases_count, tags_count,contributors_count,,,,,
Data for presentation:,09/24/11 12:00 AM,rhino,1,9,2,0,2,0,0,0,0,0,8,,,,,
Data for presentation:,09/24/11 12:00 AM,FlightDeck,0,6,0,0,2,0,0,0,0,0,3,,,,,
Data for presentation:,09/24/11 12:00 AM,fx-share-addon,0,8,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,09/24/11 12:00 AM,Addon-Tests,0,95,0,0,0,0,0,0,0,0,12,,,,,
Data for presentation:,09/24/11 12:00 AM,openwebapps,0,9,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,09/24/11 12:00 AM,bedrock,0,2,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,09/24/11 12:00 AM,kuma,0,33,0,0,8,0,0,0,0,0,5,,,,,
Data for presentation:,09/24/11 12:00 AM,playdoh-docs,0,1,0,0,5,0,0,0,0,0,3,,,,,
Data for presentation:,09/24/11 12:00 AM,mozillians,0,42,0,0,18,0,0,0,0,0,10,,,,,
Data for presentation:,09/24/11 12:00 AM,persona,0,560,0,0,6,0,0,0,0,0,22,,,,,
Data for presentation:,09/24/11 12:00 AM,mdn-tests,0,6,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,09/24/11 12:00 AM,playdoh,0,40,2,0,7,0,0,0,0,0,13,,,,,
Data for presentation:,09/24/11 12:00 AM,django-tidings,0,3,1,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,09/24/11 12:00 AM,affiliates,0,37,0,0,4,0,0,0,0,0,6,,,,,
Data for presentation:,09/24/11 12:00 AM,moztrap-tests,0,13,0,0,0,0,0,0,0,0,7,,,,,
Data for presentation:,09/24/11 12:00 AM,rescuefox,0,4,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,09/24/11 12:00 AM,kitsune,0,162,0,0,5,0,0,0,0,0,5,,,,,
Data for presentation:,09/24/11 12:00 AM,Socorro-Tests,0,30,0,0,0,0,0,0,0,0,6,,,,,
Data for presentation:,09/24/11 12:00 AM,chromeless,0,5,3,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,09/24/11 12:00 AM,addon-sdk,0,16,0,0,2,0,0,0,0,0,8,,,,,
Data for presentation:,09/24/11 12:00 AM,prospector,0,8,4,0,0,0,0,0,0,0,8,,,,,
Data for presentation:,09/24/11 12:00 AM,doctorjs,0,4,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,09/24/11 12:00 AM,pdf.js-bot,0,2,2,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,09/24/11 12:00 AM,moz-grid-config,0,11,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,09/24/11 12:00 AM,web-forward,0,0,0,0,1,0,0,0,0,0,1,,,,,
Data for presentation:,09/24/11 12:00 AM,funfactory,0,8,0,0,1,0,0,0,0,0,6,,,,,
Data for presentation:,09/24/11 12:00 AM,gcli,0,0,0,0,7,0,0,0,0,0,3,,,,,
Data for presentation:,09/24/11 12:00 AM,watchdog,0,0,3,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,09/24/11 12:00 AM,FlightDeck-selenium,0,14,0,0,0,0,0,0,0,0,6,,,,,
Data for presentation:,09/24/11 12:00 AM,zamboni,0,15,0,0,181,0,0,0,0,0,14,,,,,
Data for presentation:,09/24/11 12:00 AM,socorro,0,33,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,09/24/11 12:00 AM,input-tests,0,12,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,09/24/11 12:00 AM,browserid-crypto,0,0,1,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,10/24/11 12:00 AM,dryice,0,5,1,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,10/24/11 12:00 AM,pdf.js,0,694,0,0,0,0,0,0,0,0,43,,,,,
Data for presentation:,10/24/11 12:00 AM,elasticutils,0,8,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,10/24/11 12:00 AM,input.mozilla.org,0,7,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,10/24/11 12:00 AM,amo-validator,0,9,0,0,4,0,0,0,0,0,4,,,,,
Data for presentation:,10/24/11 12:00 AM,rhino,0,13,2,0,0,0,0,0,0,0,6,,,,,
Data for presentation:,10/24/11 12:00 AM,FlightDeck,0,18,0,0,15,0,0,0,0,0,6,,,,,
Data for presentation:,10/24/11 12:00 AM,rainbow,0,7,1,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,10/24/11 12:00 AM,appsync,0,2,0,0,2,0,0,0,0,0,3,,,,,
Data for presentation:,10/24/11 12:00 AM,mozillians-tests,0,5,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,10/24/11 12:00 AM,soup,0,0,0,0,2,0,0,0,0,0,2,,,,,
Data for presentation:,10/24/11 12:00 AM,Addon-Tests,0,56,0,0,2,0,0,0,0,0,10,,,,,
Data for presentation:,10/24/11 12:00 AM,playdoh-lib,0,0,0,0,1,0,0,0,0,0,1,,,,,
Data for presentation:,10/24/11 12:00 AM,openwebapps,0,42,1,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,10/24/11 12:00 AM,mozmill-environment,0,6,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,10/24/11 12:00 AM,bedrock,0,0,0,0,43,0,0,0,0,0,4,,,,,
Data for presentation:,10/24/11 12:00 AM,kuma,0,39,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,10/24/11 12:00 AM,playdoh-docs,0,3,0,0,1,0,0,0,0,0,2,,,,,
Data for presentation:,10/24/11 12:00 AM,mozillians,0,21,0,0,11,0,0,0,0,0,8,,,,,
Data for presentation:,10/24/11 12:00 AM,persona,0,524,0,0,1,0,0,0,0,0,23,,,,,
Data for presentation:,10/24/11 12:00 AM,mdn-tests,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,10/24/11 12:00 AM,playdoh,0,96,5,0,6,0,0,0,0,0,10,,,,,
Data for presentation:,10/24/11 12:00 AM,affiliates,0,13,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,10/24/11 12:00 AM,moztrap-tests,0,4,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,10/24/11 12:00 AM,kitsune,0,122,0,0,6,0,0,0,0,0,8,,,,,
Data for presentation:,10/24/11 12:00 AM,django-browserid,0,8,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,10/24/11 12:00 AM,Socorro-Tests,0,17,0,0,0,0,0,0,0,0,6,,,,,
Data for presentation:,10/24/11 12:00 AM,chromeless,1,6,1,0,0,0,0,0,0,0,6,,,,,
Data for presentation:,10/24/11 12:00 AM,addon-sdk,0,54,0,0,1,0,0,0,0,0,8,,,,,
Data for presentation:,10/24/11 12:00 AM,prospector,0,2,2,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,10/24/11 12:00 AM,doctorjs,0,4,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,10/24/11 12:00 AM,pdf.js-bot,0,1,0,0,1,0,0,0,0,0,2,,,,,
Data for presentation:,10/24/11 12:00 AM,moz-grid-config,0,10,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,10/24/11 12:00 AM,sauropod,0,6,7,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,10/24/11 12:00 AM,funfactory,0,7,0,0,1,0,0,0,0,0,2,,,,,
Data for presentation:,10/24/11 12:00 AM,gcli,0,0,0,0,28,0,0,0,0,0,2,,,,,
Data for presentation:,10/24/11 12:00 AM,FlightDeck-selenium,0,17,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,10/24/11 12:00 AM,zamboni,0,8,0,0,98,0,0,0,0,0,12,,,,,
Data for presentation:,10/24/11 12:00 AM,socorro,0,49,0,0,1,0,0,0,1,0,8,,,,,
Data for presentation:,10/24/11 12:00 AM,input-tests,0,3,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,10/24/11 12:00 AM,browserid-crypto,0,0,0,0,1,0,0,0,0,0,1,,,,,
Data for presentation:,10/24/11 12:00 AM,mcom-tests,0,5,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,11/23/11 12:00 AM,task.js,0,4,8,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,11/23/11 12:00 AM,templeton,0,2,4,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,11/23/11 12:00 AM,pdf.js,0,757,0,0,0,0,0,0,0,0,38,,,,,
Data for presentation:,11/23/11 12:00 AM,socorro,0,32,0,0,4,0,0,0,3,0,8,,,,,
Data for presentation:,11/23/11 12:00 AM,input.mozilla.org,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,11/23/11 12:00 AM,django-jobvite,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,11/23/11 12:00 AM,narcissus,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,11/23/11 12:00 AM,amo-validator,0,3,0,0,1,0,0,0,0,0,2,,,,,
Data for presentation:,11/23/11 12:00 AM,FlightDeck,0,9,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,11/23/11 12:00 AM,Addon-Tests,0,91,0,0,3,0,0,0,0,0,8,,,,,
Data for presentation:,11/23/11 12:00 AM,openwebapps,0,19,0,0,9,0,0,0,0,0,5,,,,,
Data for presentation:,11/23/11 12:00 AM,popcorn-docs,0,3,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,11/23/11 12:00 AM,browserid-crypto,0,0,0,0,3,0,0,0,0,0,1,,,,,
Data for presentation:,11/23/11 12:00 AM,bedrock,0,0,0,0,9,0,0,0,0,0,2,,,,,
Data for presentation:,11/23/11 12:00 AM,kuma,0,31,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,11/23/11 12:00 AM,playdoh-docs,0,2,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,11/23/11 12:00 AM,mozillians,0,13,0,0,1,0,0,0,0,0,5,,,,,
Data for presentation:,11/23/11 12:00 AM,persona,0,672,0,0,17,0,0,0,0,0,32,,,,,
Data for presentation:,11/23/11 12:00 AM,mdn-tests,0,2,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,11/23/11 12:00 AM,playdoh,0,2,0,0,4,0,0,0,0,0,3,,,,,
Data for presentation:,11/23/11 12:00 AM,affiliates,0,6,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,11/23/11 12:00 AM,basket,0,0,0,0,38,0,0,0,0,0,3,,,,,
Data for presentation:,11/23/11 12:00 AM,configman,0,34,0,0,1,0,0,0,0,0,3,,,,,
Data for presentation:,11/23/11 12:00 AM,kitsune,0,172,0,0,3,0,0,0,0,0,7,,,,,
Data for presentation:,11/23/11 12:00 AM,django-browserid,0,11,0,0,1,0,0,0,0,0,4,,,,,
Data for presentation:,11/23/11 12:00 AM,Socorro-Tests,0,52,0,0,0,0,0,0,0,0,9,,,,,
Data for presentation:,11/23/11 12:00 AM,chromeless,2,12,5,0,0,0,0,0,0,0,12,,,,,
Data for presentation:,11/23/11 12:00 AM,addon-sdk,0,88,0,0,0,0,0,0,0,0,8,,,,,
Data for presentation:,11/23/11 12:00 AM,prospector,0,10,1,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,11/23/11 12:00 AM,mozillians-tests,0,6,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,11/23/11 12:00 AM,doctorjs,0,6,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,11/23/11 12:00 AM,moz-grid-config,0,8,0,0,2,0,0,0,0,0,3,,,,,
Data for presentation:,11/23/11 12:00 AM,funfactory,0,1,0,0,11,0,0,0,0,0,5,,,,,
Data for presentation:,11/23/11 12:00 AM,FlightDeck-selenium,0,15,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,11/23/11 12:00 AM,zamboni,0,18,0,0,126,0,0,0,0,0,10,,,,,
Data for presentation:,11/23/11 12:00 AM,mozmill-environment,0,9,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,11/23/11 12:00 AM,input-tests,0,9,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,11/23/11 12:00 AM,webdev-bootcamp,0,1,1,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,11/23/11 12:00 AM,mozmill-dashboard,0,2,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,11/23/11 12:00 AM,mcom-tests,0,9,0,0,1,0,0,0,0,0,4,,,,,
Data for presentation:,12/23/11 12:00 AM,Affiliates-Tests,0,6,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,12/23/11 12:00 AM,tuxedo,0,2,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,12/23/11 12:00 AM,pdf.js,0,638,1,0,0,0,0,0,0,0,46,,,,,
Data for presentation:,12/23/11 12:00 AM,socorro,0,74,0,0,0,0,0,0,3,0,8,,,,,
Data for presentation:,12/23/11 12:00 AM,input.mozilla.org,0,2,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,12/23/11 12:00 AM,django-jobvite,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,12/23/11 12:00 AM,narcissus,1,4,1,0,0,0,0,0,0,0,6,,,,,
Data for presentation:,12/23/11 12:00 AM,amo-validator,0,5,0,0,3,0,0,0,0,0,4,,,,,
Data for presentation:,12/23/11 12:00 AM,FlightDeck,0,7,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,12/23/11 12:00 AM,memchaser,0,45,7,0,4,0,0,0,0,0,4,,,,,
Data for presentation:,12/23/11 12:00 AM,mozillians-tests,0,8,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,12/23/11 12:00 AM,zamboni,0,46,0,0,86,0,0,0,0,0,13,,,,,
Data for presentation:,12/23/11 12:00 AM,Addon-Tests,0,94,0,0,0,0,0,0,0,0,7,,,,,
Data for presentation:,12/23/11 12:00 AM,nightlytt,0,4,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,12/23/11 12:00 AM,PyVEP,0,3,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,12/23/11 12:00 AM,bedrock,0,0,0,0,6,0,0,0,0,0,1,,,,,
Data for presentation:,12/23/11 12:00 AM,kuma,0,37,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,12/23/11 12:00 AM,mozillians,0,19,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,12/23/11 12:00 AM,persona,0,494,0,0,29,0,0,0,0,0,38,,,,,
Data for presentation:,12/23/11 12:00 AM,popcorn-docs,0,6,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,12/23/11 12:00 AM,mdn-tests,0,2,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,12/23/11 12:00 AM,playdoh,0,8,1,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,12/23/11 12:00 AM,affiliates,0,12,0,0,2,0,0,0,0,0,5,,,,,
Data for presentation:,12/23/11 12:00 AM,kitsune,0,176,0,0,3,0,0,0,0,0,9,,,,,
Data for presentation:,12/23/11 12:00 AM,django-browserid,0,8,0,0,9,0,0,0,0,0,5,,,,,
Data for presentation:,12/23/11 12:00 AM,Socorro-Tests,0,33,0,0,1,0,0,0,0,0,8,,,,,
Data for presentation:,12/23/11 12:00 AM,chromeless,0,3,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,12/23/11 12:00 AM,addon-sdk,0,30,0,0,1,0,0,0,0,0,8,,,,,
Data for presentation:,12/23/11 12:00 AM,openwebapps,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,12/23/11 12:00 AM,configman,0,12,0,0,4,0,0,0,0,0,3,,,,,
Data for presentation:,12/23/11 12:00 AM,doctorjs,0,6,2,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,12/23/11 12:00 AM,shumway,0,0,0,0,10,0,0,0,0,0,4,,,,,
Data for presentation:,12/23/11 12:00 AM,moz-grid-config,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,12/23/11 12:00 AM,openbadges-backpack,0,18,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,12/23/11 12:00 AM,FlightDeck-selenium,0,14,0,0,0,0,0,0,0,0,8,,,,,
Data for presentation:,12/23/11 12:00 AM,firefox-flicks,0,3,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,12/23/11 12:00 AM,mozwebqa-test-templates,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,12/23/11 12:00 AM,mozmill-environment,0,10,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,12/23/11 12:00 AM,prospector,0,1,1,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,12/23/11 12:00 AM,input-tests,0,6,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,12/23/11 12:00 AM,webdev-bootcamp,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,12/23/11 12:00 AM,mozmill-dashboard,0,4,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,12/23/11 12:00 AM,mcom-tests,0,6,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,01/22/12 12:00 AM,pytest-mozwebqa,0,3,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,01/22/12 12:00 AM,marketplace-tests,0,1,0,0,3,0,0,0,0,0,2,,,,,
Data for presentation:,01/22/12 12:00 AM,eyedee.me,0,0,2,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,01/22/12 12:00 AM,nightlytt,0,7,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,01/22/12 12:00 AM,amo-validator,0,14,0,0,8,0,0,0,0,0,6,,,,,
Data for presentation:,01/22/12 12:00 AM,wiki-tests,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,01/22/12 12:00 AM,popcorn-docs,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,01/22/12 12:00 AM,kuma,0,51,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,01/22/12 12:00 AM,fx-share-addon,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,01/22/12 12:00 AM,mozilla-opennews,0,2,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,01/22/12 12:00 AM,moztrap,0,3,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,01/22/12 12:00 AM,qmo-tests,0,11,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,01/22/12 12:00 AM,bleach,0,15,1,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,01/22/12 12:00 AM,socorro,0,109,0,0,0,0,0,0,2,0,10,,,,,
Data for presentation:,01/22/12 12:00 AM,doctorjs,0,4,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,01/22/12 12:00 AM,mozwebqa-test-templates,0,2,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,01/22/12 12:00 AM,mozmill-dashboard,0,15,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,01/22/12 12:00 AM,persona,0,772,0,0,58,0,0,0,0,0,39,,,,,
Data for presentation:,01/22/12 12:00 AM,django-jobvite,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,01/22/12 12:00 AM,zamboni,0,4,0,0,172,0,0,0,0,0,13,,,,,
Data for presentation:,01/22/12 12:00 AM,rhino,0,5,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,01/22/12 12:00 AM,tabzilla,0,3,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,01/22/12 12:00 AM,mdn-tests,0,2,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,01/22/12 12:00 AM,playdoh,0,14,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,01/22/12 12:00 AM,input-tests,0,13,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,01/22/12 12:00 AM,affiliates,0,20,0,0,0,0,0,0,0,0,6,,,,,
Data for presentation:,01/22/12 12:00 AM,moztrap-tests,0,2,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,01/22/12 12:00 AM,django-browserid,0,31,0,0,2,0,0,0,0,0,8,,,,,
Data for presentation:,01/22/12 12:00 AM,Socorro-Tests,0,6,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,01/22/12 12:00 AM,addon-sdk,0,48,0,0,0,0,0,0,0,0,6,,,,,
Data for presentation:,01/22/12 12:00 AM,prospector,0,0,1,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,01/22/12 12:00 AM,mozilla-ignite,0,3,2,0,1,0,0,0,0,0,2,,,,,
Data for presentation:,01/22/12 12:00 AM,gcli,0,0,0,0,3,0,0,0,0,0,1,,,,,
Data for presentation:,01/22/12 12:00 AM,openbadges-backpack,0,12,1,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,01/22/12 12:00 AM,FlightDeck-selenium,0,27,0,0,0,0,0,0,0,0,7,,,,,
Data for presentation:,01/22/12 12:00 AM,Affiliates-Tests,0,13,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,01/22/12 12:00 AM,tuxedo,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,01/22/12 12:00 AM,pdf.js,0,655,2,0,1,0,0,0,0,0,67,,,,,
Data for presentation:,01/22/12 12:00 AM,sumo-tests,0,34,0,0,0,0,0,0,0,0,8,,,,,
Data for presentation:,01/22/12 12:00 AM,connect-cachify,0,16,0,0,6,0,0,0,0,0,4,,,,,
Data for presentation:,01/22/12 12:00 AM,PyVEP,0,14,1,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,01/22/12 12:00 AM,bedrock,0,0,0,0,17,0,0,0,0,0,3,,,,,
Data for presentation:,01/22/12 12:00 AM,lightbeam,0,39,1,0,15,0,0,0,0,0,3,,,,,
Data for presentation:,01/22/12 12:00 AM,kitsune,0,143,0,0,0,0,0,0,0,0,7,,,,,
Data for presentation:,01/22/12 12:00 AM,betafarm,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,01/22/12 12:00 AM,chromeless,0,1,1,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,01/22/12 12:00 AM,openwebapps,0,2,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,01/22/12 12:00 AM,configman,0,2,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,01/22/12 12:00 AM,moz-grid-config,0,13,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,01/22/12 12:00 AM,remo,0,5,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,01/22/12 12:00 AM,mozmill-ci,0,0,0,0,1,0,0,0,0,0,1,,,,,
Data for presentation:,01/22/12 12:00 AM,dxr,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,01/22/12 12:00 AM,FlightDeck,0,7,0,0,1,0,0,0,0,0,3,,,,,
Data for presentation:,01/22/12 12:00 AM,bidpom,0,6,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,01/22/12 12:00 AM,memchaser,0,107,3,0,0,0,0,0,0,0,8,,,,,
Data for presentation:,01/22/12 12:00 AM,Addon-Tests,0,140,0,0,1,0,0,0,0,0,11,,,,,
Data for presentation:,01/22/12 12:00 AM,playdoh-lib,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,01/22/12 12:00 AM,mozillians,0,51,0,0,3,0,0,0,0,0,9,,,,,
Data for presentation:,01/22/12 12:00 AM,input.mozilla.org,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,01/22/12 12:00 AM,mozillians-tests,0,3,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,01/22/12 12:00 AM,butter,0,10,0,0,16,0,0,0,0,0,4,,,,,
Data for presentation:,01/22/12 12:00 AM,shumway,0,2,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,01/22/12 12:00 AM,firefox-flicks,0,19,0,0,7,0,0,0,0,0,2,,,,,
Data for presentation:,01/22/12 12:00 AM,mozmill-environment,0,8,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,02/21/12 12:00 AM,socialapi-dev,0,12,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/21/12 12:00 AM,pytest-mozwebqa,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,02/21/12 12:00 AM,nightlytt,1,124,4,0,0,0,0,0,0,0,11,,,,,
Data for presentation:,02/21/12 12:00 AM,amo-validator,0,10,0,0,5,0,0,0,0,0,3,,,,,
Data for presentation:,02/21/12 12:00 AM,wiki-tests,0,15,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,02/21/12 12:00 AM,node-client-sessions,0,3,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/21/12 12:00 AM,kuma,0,38,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,02/21/12 12:00 AM,moztrap,0,18,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/21/12 12:00 AM,scrumbugz,0,9,6,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/21/12 12:00 AM,qmo-tests,0,6,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/21/12 12:00 AM,bleach,0,9,1,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/21/12 12:00 AM,socorro,0,96,0,0,1,0,0,0,7,0,9,,,,,
Data for presentation:,02/21/12 12:00 AM,pjs,0,0,2,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,02/21/12 12:00 AM,doctorjs,0,0,1,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,02/21/12 12:00 AM,kumascript,0,4,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/21/12 12:00 AM,zamboni,0,11,0,0,204,0,0,0,0,0,12,,,,,
Data for presentation:,02/21/12 12:00 AM,mozwebqa-test-templates,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,02/21/12 12:00 AM,popcorn-js,0,6,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/21/12 12:00 AM,mozmill-dashboard,0,5,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/21/12 12:00 AM,persona,0,564,0,0,71,0,0,0,0,0,28,,,,,
Data for presentation:,02/21/12 12:00 AM,django-jobvite,0,2,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,02/21/12 12:00 AM,autophone,0,2,0,0,1,0,0,0,0,0,1,,,,,
Data for presentation:,02/21/12 12:00 AM,rhino,1,9,1,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,02/21/12 12:00 AM,mozbase-deprecated,0,2,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/21/12 12:00 AM,tabzilla,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,02/21/12 12:00 AM,playdoh,0,9,1,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,02/21/12 12:00 AM,input-tests,0,22,0,0,9,0,0,0,0,0,5,,,,,
Data for presentation:,02/21/12 12:00 AM,affiliates,0,9,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,02/21/12 12:00 AM,moztrap-tests,0,5,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/21/12 12:00 AM,django-browserid,0,28,0,0,0,0,0,0,0,0,8,,,,,
Data for presentation:,02/21/12 12:00 AM,Socorro-Tests,0,12,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,02/21/12 12:00 AM,addon-sdk,0,86,0,0,0,0,0,0,0,0,9,,,,,
Data for presentation:,02/21/12 12:00 AM,prospector,0,2,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/21/12 12:00 AM,mozilla-ignite,0,3,0,0,10,0,0,0,0,0,2,,,,,
